618994525928633; 0.0; 0
618994525928633; 0.0; 0

407721857731773; 0.0; 0
407721857731773; 0.001001119613647461; 0

202792908542663; 0.0; 0
202792908542663; 0.0; 0

137738995662843; 0.0; 0
137738995662843; 0.001001596450805664; 0

794986341510581; 0.0; 0
794986341510581; 0.0; 0

561037425472943; 0.0; 0
561037425472943; 0.0010013580322265625; 0

281048810600551; 0.0; 0
281048810600551; 0.0; 0

618918427823665; 0.0; 0
618918427823665; 0.0; 0

412187158973017; 0.0; 0
412187158973017; 0.001001119613647461; 0

720419978938899; 0.0; 0
720419978938899; 0.001001596450805664; 0

869904488743865; 0.0; 0
869904488743865; 0.0; 0

470237634925557; 0.0; 0
470237634925557; 0.0; 0

165338066051687; 0.0; 0
165338066051687; 0.001001596450805664; 0

682523698085085; 0.0; 0
682523698085085; 0.001001119613647461; 0

918072243369143; 0.0; 0
918072243369143; 0.0; 0

407744573753791; 0.0; 0
407744573753791; 0.0; 0

591140235739533; 0.0; 0
591140235739533; 0.0010006427764892578; 0

264231175046229; 0.0; 0
264231175046229; 0.0; 0

788693553436567; 0.09002017974853516; 0
788693553436567; 0.0; 0

883426931880675; 0.0; 0
883426931880675; 0.0010013580322265625; 0

725205334563901; 0.0; 0
725205334563901; 0.0; 0

725205334563901; 0.0; 0
725205334563901; 0.0010013580322265625; 0

379743443389389; 0.0; 0
379743443389389; 0.0010018348693847656; 0

997307871269081; 0.0; 0
997307871269081; 0.0; 0

245541963658401; 0.0; 0
245541963658401; 0.0; 0

362309644531061; 0.0; 0
362309644531061; 0.001001119613647461; 0

951600717196081; 0.6714532375335693; 0
951600717196081; 0.0; 0

819959308073999; 0.0010018348693847656; 0
819959308073999; 0.0; 0

698448149193587; 0.0; 0
698448149193587; 0.0; 0

180942603899129; 0.0; 0
180942603899129; 0.0010013580322265625; 0

549815350272431; 0.0; 0
549815350272431; 0.0; 0

478547379275691; 0.0; 0
478547379275691; 0.0010008811950683594; 0

683011480736059; 0.0; 0
683011480736059; 0.0; 0

954794727489113; 0.0; 0
954794727489113; 0.0010025501251220703; 0

218679451210389; 0.0; 0
218679451210389; 0.001001119613647461; 0

618533285679371; 0.0; 0
618533285679371; 0.0; 0

988371339499369; 0.0; 0
988371339499369; 0.0; 0

485819905361091; 0.0; 0
485819905361091; 0.001001596450805664; 0

766728918607107; 0.0; 0
766728918607107; 0.0; 0

957667311040583; 0.0; 0
957667311040583; 0.0010020732879638672; 0

313132013671607; 0.0; 0
313132013671607; 0.0; 0

419597510190779; 0.0; 0
419597510190779; 0.0010013580322265625; 0

570002115825633; 0.0; 0
570002115825633; 0.0; 0

976590213740341; 0.0; 0
976590213740341; 0.0; 0

339287930071007; 0.0; 0
339287930071007; 0.0; 0

415868644498216; 0.0; 0
415868644498216; 0.0; 0

746432262567901; 0.0; 0
746432262567901; 0.0; 0

833763847783341; 0.0; 0
833763847783341; 0.0009913444519042969; 0

598580885036549; 0.0; 0
598580885036549; 0.001001596450805664; 0

146539462367681; 0.0; 0
146539462367681; 0.0; 0

586900796670395; 0.0; 0
586900796670395; 0.001001596450805664; 0

743494284760639; 0.10602331161499023; 0
743494284760639; 0.0; 0

848467016798031; 0.0; 0
